serial,year,asecwt,nchild,ftotval
51076,2022,4130.21,0,84000
51077,2022,3639.82,0,45031
51084,2022,5150.1,0,80005
51087,2022,4181.05,0,134910
51091,2022,2140.94,4,36036
51097,2022,3264.79,2,121391
51107,2022,3136.4,0,140432
51108,2022,1667.06,0,60401
51112,2022,4214.33,0,656214
51120,2022,2428.55,0,65023
51121,2022,2435.74,4,88760
51122,2022,2146.14,2,64001
51126,2022,4437.37,2,97000
51127,2022,2902.07,2,111034
51133,2022,2759.6,1,100500
51134,2022,2243.44,1,66232
51136,2022,2249.59,0,36425
51137,2022,2724.29,2,87001
51138,2022,2430.1,1,132150
51139,2022,2064.7,1,58202
51140,2022,2655.64,2,75074
51142,2022,3797.01,2,23010
51143,2022,2097.96,0,10716
51144,2022,2769.06,1,50010
51146,2022,2054.46,0,120000
51147,2022,1726.63,0,100500
51148,2022,1663.81,0,109501
51149,2022,2377.71,1,45011
51150,2022,3503.11,0,55002
51151,2022,1815.07,0,2406
51152,2022,4849.05,0,75010
51154,2022,2525.54,2,125035
51156,2022,3516.67,0,668005
51167,2022,2001.74,1,64057
51169,2022,3356.02,0,34003
51171,2022,1700.57,0,15600
51172,2022,1534.25,1,72200
51173,2022,1809.08,0,74964
51174,2022,2809.29,0,54973
51175,2022,2932.06,0,71176
51176,2022,3528.66,0,35004
51181,2022,3391.28,0,60625
51182,2022,3149.89,0,95311
51183,2022,3538.16,0,55501
51184,2022,1551.79,0,13074
51185,2022,1551.79,0,12047
51186,2022,3619.48,0,516920
51188,2022,3700.98,0,32000
51189,2022,1626.35,0,44035
51190,2022,3207.06,0,36020
51191,2022,1425.49,2,120000
51192,2022,2010.54,3,88100
51193,2022,3017.39,0,79848
51194,2022,1757.63,0,201803
51195,2022,1816.81,0,47500
51196,2022,1718.74,2,81873
51197,2022,1713.04,1,30096
51198,2022,1920.5,1,70001
51199,2022,1716.84,0,600
51200,2022,3136.1,0,45680
51201,2022,3230.49,0,62786
51202,2022,3804.97,0,217800
51203,2022,3189.64,0,43468
51204,2022,1797.4,1,49889
51205,2022,3335.84,0,93062
51206,2022,2618.86,2,40002
51207,2022,3262.39,0,46055
51209,2022,3603.63,0,25608
51210,2022,3262.39,1,54860
51212,2022,1712.72,2,110062
51213,2022,3104.54,0,7889
51214,2022,2029.31,1,122123
51221,2022,3239.97,0,21048
51224,2022,1894.43,3,31802
51225,2022,1602.79,3,106006
51226,2022,2784.17,1,28338
51231,2022,1693.46,1,50032
51232,2022,3458.94,0,52600
51233,2022,3587.23,1,55276
51234,2022,1875.33,2,46000
51235,2022,2202.78,1,75000
51237,2022,3821.7,0,119430
51238,2022,4014.88,0,25722
51241,2022,2007.31,0,46000
51242,2022,3628.22,0,52372
51243,2022,3856.53,0,170225
51244,2022,3734.13,0,103166
51245,2022,3739.11,0,180100
51246,2022,3428.94,0,126844
51247,2022,1465.64,0,20005
51248,2022,2059.71,6,71140
51249,2022,2821.65,1,64800
51250,2022,1896.97,0,118009
51251,2022,1883.81,3,113390
51252,2022,5742.51,0,159930
51254,2022,3730.18,0,81000
51255,2022,3856.53,0,27601
51256,2022,2716.97,0,212000
51257,2022,3636.85,1,50000
51258,2022,3590.91,0,65000
51259,2022,1677.75,1,75390
51260,2022,4389.31,0,88729
51261,2022,4112.62,1,127322
51265,2022,4537.17,0,141417
51266,2022,2821.65,0,134350
51267,2022,2406.64,2,67000
51268,2022,2525.54,1,75000
51269,2022,4135.46,0,302000
51270,2022,3342.79,0,43005
51272,2022,1795.61,0,44424
51273,2022,2373.22,4,80108
51286,2022,3225.78,0,18810
51287,2022,2122.95,0,4800
51288,2022,1601.93,2,70011
51291,2022,1927.24,0,106000
51292,2022,2547.72,0,46000
51293,2022,1962.7,2,110255
51294,2022,2595.67,1,32000
51296,2022,3067.99,2,275825
51297,2022,2547.11,0,9351
51298,2022,2857.6,0,126001
51299,2022,2330.19,1,108672
51300,2022,2046.04,1,42000
51301,2022,1846.77,3,170001
51304,2022,2338.95,2,68000
51305,2022,1679.43,2,123927
51307,2022,2483.13,1,80100
51308,2022,1814.71,0,98023
51309,2022,3053.97,0,6481
51311,2022,3136.1,0,61578
51312,2022,3582.99,0,6000
51313,2022,3584.35,0,64400
51314,2022,1911.65,4,98100
51315,2022,3136.1,0,32601
51317,2022,3659.29,0,5200
51318,2022,3067.41,0,36926
51319,2022,1789.88,5,26002
51321,2022,1651.31,3,72501
51322,2022,3090.94,1,99002
51323,2022,3225.78,0,35822
51324,2022,3442.35,0,55038
51325,2022,1933.43,1,68650
51326,2022,2994.2,0,36165
51327,2022,1805.83,5,131504
51329,2022,2909.61,0,0
51330,2022,3590.91,0,55351
51331,2022,1418.68,0,38021
51332,2022,3551.75,0,85255
51333,2022,3795.33,0,99877
51334,2022,1929.2,2,246027
51336,2022,1805.83,1,165000
51337,2022,3230.49,1,86090
51347,2022,3717.26,0,13000
51348,2022,1921.52,1,88310
51350,2022,2235.05,0,2600
51351,2022,1953.92,3,74000
51352,2022,2131.09,1,154810
51353,2022,1985.02,1,31000
51354,2022,2294.07,0,93502
51355,2022,1954.36,0,12000
51356,2022,2236.66,0,15600
51357,2022,2002.43,2,100033
51358,2022,3090.94,0,13422
51359,2022,3090.94,0,20884
51360,2022,2962.6,3,130002
51361,2022,2095.4,1,256702
51364,2022,3053.97,0,18937
51365,2022,4054.63,1,145182
51366,2022,3845.04,0,200702
51367,2022,3249.47,0,82982
51368,2022,3285.38,0,41929
51370,2022,3285.38,0,112448
51371,2022,3090.94,0,75130
51372,2022,4910.36,0,150001
51373,2022,2786.05,2,796250
51379,2022,3778.71,0,520000
51380,2022,4232.87,0,172100
51382,2022,3263.76,0,45086
51384,2022,1985.82,2,155505
51385,2022,1939.65,3,100000
51386,2022,4910.36,0,29001
51387,2022,4449.78,0,163310
51388,2022,1694.62,2,679200
51390,2022,1839.47,2,121970
51391,2022,1980.25,2,152512
51393,2022,3602.14,0,144600
51396,2022,5815.89,0,80504
51401,2022,2262.92,0,24030
51402,2022,2158.12,2,182257
51403,2022,1877.14,1,114951
51404,2022,2046.56,4,153563
51405,2022,1679.43,1,1160132
51406,2022,2223.08,6,291248
51407,2022,2148.07,2,250200
51408,2022,1883.8,2,315592
51409,2022,2932.06,0,31644
51415,2022,2067.4,0,1500
51416,2022,2882.73,0,50278
51417,2022,5579.31,0,36500
51418,2022,3007.38,0,21040
51419,2022,3516.67,0,195900
51422,2022,3276.74,0,66050
51423,2022,2882.73,1,33541
51424,2022,2809.29,0,3040
51425,2022,3619.48,0,102000
51426,2022,3318.66,0,30828
51427,2022,1619.43,2,35000
51428,2022,1534.59,0,66000
51429,2022,1449.05,2,244505
51431,2022,1830.7,1,109500
51432,2022,1974.5,1,33000
51435,2022,2925.93,1,355714
51436,2022,1707.83,3,105802
51437,2022,2896.71,2,80910
51440,2022,1686.82,2,103042
51441,2022,1975.53,2,0
51443,2022,1882.35,0,20896
51447,2022,1676.16,0,22872
51451,2022,1785.55,0,83600
51452,2022,2082.19,0,133501
51453,2022,1906.89,0,9648
51455,2022,1887.5,0,69479
51457,2022,1847.82,1,160987
51459,2022,900.18,2,60969
51461,2022,1894.19,0,168001
51463,2022,1350.06,3,157418
51465,2022,1867.97,0,22945
51466,2022,963.85,3,75000
51467,2022,1176.69,0,131966
51469,2022,1247.78,0,14064
51474,2022,1778.08,0,0
51475,2022,2006.75,0,177012
51476,2022,2043.87,0,13002
51477,2022,1578.42,0,30000
51478,2022,1482.38,1,25992
51479,2022,1817.73,0,71382
51481,2022,862.23,2,6000
51482,2022,1096.82,0,23382
51483,2022,1561.22,3,81000
51484,2022,1728.92,0,19782
51485,2022,1058.95,4,101000
51486,2022,1110.04,0,2664
51487,2022,1246.93,0,6000
51490,2022,1887.5,0,18750
51491,2022,1990.78,0,78400
51492,2022,2122.98,4,55000
51493,2022,1728.92,0,2448
51495,2022,740.31,0,27500
51499,2022,1568.31,3,70000
51503,2022,1571.02,0,3564
51505,2022,1594.25,0,6204
51506,2022,1022.81,0,30000
51509,2022,1965.22,0,6181
51510,2022,907.93,2,50000
51511,2022,1571.93,0,22000
51513,2022,1161.17,0,755
51514,2022,1618.04,0,32364
51517,2022,2292.07,0,60000
51518,2022,2192.8,1,31560
51519,2022,2073.8,0,115000
51520,2022,1389.42,1,104028
51522,2022,2510.76,0,70415
51523,2022,1346.34,2,77814
51524,2022,1999,0,60000
51526,2022,1246.93,0,620
51533,2022,1473.66,1,3885
51535,2022,1367.63,0,10800
51536,2022,1311.89,0,28002
51537,2022,1545.05,0,29000
51538,2022,1435.24,1,62000
51539,2022,1168.28,1,34738
51540,2022,1141.61,0,16284
51541,2022,1318.28,0,13782
51542,2022,1388.12,0,1986
51543,2022,1738.47,2,31400
51544,2022,1379.98,1,37549
51545,2022,1502.24,0,31932
51546,2022,1355.41,0,2961
51547,2022,1519.23,0,800
51548,2022,1203.33,0,13782
51549,2022,980.24,3,52000
51550,2022,1614.13,1,25000
51552,2022,2321.76,1,20592
51553,2022,1656.4,0,32000
51554,2022,1378.77,0,17814
51555,2022,860.09,3,71500
51556,2022,1433.93,0,28131
51557,2022,1557.98,5,20000
51558,2022,1238.71,1,3564
51559,2022,1661.56,0,35280
51561,2022,1067.64,2,2400
51562,2022,2779.3,1,79001
51563,2022,1785.42,0,41002
51564,2022,1331.72,3,64400
51565,2022,1012.82,2,145000
51566,2022,1094.99,2,27000
51567,2022,1061.75,2,77627
51569,2022,1883.3,0,18032
51570,2022,1676.16,0,90761
51572,2022,2362.11,0,42000
51576,2022,1728.92,0,36148
51577,2022,1785.55,0,78499
51578,2022,1931.38,0,98342
51579,2022,1990.78,0,130000
51580,2022,2371.87,0,29002
51581,2022,2005.83,0,29001
51582,2022,2246.75,0,34300
51583,2022,2006.75,0,178066
51584,2022,2039.1,1,147000
51585,2022,866.72,1,0
51586,2022,1778.08,1,124210
51587,2022,1778.08,0,8940
51588,2022,1917.15,0,21114
51589,2022,1792.92,1,29728
51590,2022,1917.15,0,4196
51591,2022,1657.07,0,4080
51592,2022,2371.87,0,198157
51593,2022,2017.77,1,179004
51597,2022,1385.03,0,46051
51598,2022,992.76,2,197375
51599,2022,1817.73,0,97897
51602,2022,2192.8,0,20000
51608,2022,1709.4,0,85040
51610,2022,1844.52,0,58501
51614,2022,1618.04,0,13237
51616,2022,1867.97,0,10770
51617,2022,1909.21,0,18855
51618,2022,1906.89,0,13770
51619,2022,2073.63,0,286338
51622,2022,1052.45,0,66812
51623,2022,1130.9,0,26761
51624,2022,1867.97,0,84402
51625,2022,1965.22,0,28118
51626,2022,1764.08,0,26070
51627,2022,1942.97,0,12702
51628,2022,983.75,2,126300
51629,2022,1792.92,0,13685
51630,2022,1668.42,0,10215
51631,2022,1326.24,1,18266
51632,2022,1048.12,1,92446
51633,2022,1899.05,0,181061
51634,2022,2132.85,0,17677
51635,2022,2141.66,0,32001
51636,2022,800.17,2,36000
51638,2022,2249.84,0,16188
51639,2022,2043.87,0,60700
51640,2022,1995.67,1,127045
51641,2022,1482.29,2,34260
51642,2022,1902.01,2,10512
51644,2022,1990.78,0,10702
51645,2022,1180.74,3,35001
51646,2022,1401.57,1,115002
51647,2022,898.71,4,34416
51648,2022,1246.93,0,14400
51649,2022,1923.44,0,79037
51650,2022,1909.21,0,9768
51651,2022,743.58,0,64100
51652,2022,1906.89,0,76107
51655,2022,855.14,4,20000
51656,2022,860.5,1,962
51657,2022,696.79,4,71000
51658,2022,1278.45,3,18000
51659,2022,1236.64,3,37002
51660,2022,945.31,2,117090
51661,2022,1370.28,0,32500
51662,2022,712.27,2,37901
51666,2022,1883.3,0,15600
51667,2022,900.18,1,99400
51668,2022,2105.23,1,64000
51669,2022,1382.38,1,51400
51670,2022,1105.05,0,38480
51675,2022,1014.06,1,21064
51676,2022,2122.98,0,0
51677,2022,1965.22,1,142860
51678,2022,1390.55,4,20800
51679,2022,1142.26,1,0
51684,2022,2105.23,0,41295
51686,2022,2085.8,0,67500
51688,2022,1973.34,0,57202
51689,2022,2146.97,0,15002
51690,2022,1657.07,0,63408
51692,2022,2082.19,0,121000
51693,2022,1902.01,0,82940
51694,2022,2105.23,0,92100
51695,2022,1320.7,1,59251
51696,2022,1072.6,2,85380
51697,2022,1199.92,1,80000
51698,2022,1391.51,0,31200
51699,2022,2498.97,0,72000
51701,2022,1785.42,0,97251
51702,2022,1355.64,2,86063
51703,2022,1148.3,0,85649
51704,2022,1194.11,1,1400
51706,2022,870.3,3,77000
51709,2022,1812.24,0,3533
51710,2022,1357.83,0,10428
51711,2022,1229.97,1,28680
51712,2022,1288.43,0,0
51713,2022,1219.4,1,150000
51714,2022,1902.79,0,17382
51716,2022,951.14,0,151100
51718,2022,1825.24,0,5500
51719,2022,948.31,1,41142
51720,2022,722.27,2,136215
51721,2022,2486.71,0,68022
51723,2022,1995.67,0,0
51724,2022,1967.53,0,83005
51725,2022,1946.29,0,70005
51726,2022,1728.92,0,15082
51727,2022,1661.56,1,40590
51728,2022,1548.1,0,102007
51731,2022,1668.42,0,78632
51732,2022,1661.56,0,155869
51735,2022,2039.1,0,21000
51736,2022,2397.64,1,12003
51738,2022,2292.07,0,129002
51743,2022,1594.25,0,33782
51744,2022,2096.57,0,126884
51745,2022,982.54,1,11091
51746,2022,1909.26,0,136404
51747,2022,1804.79,0,10080
51749,2022,1593.88,0,30001
51750,2022,2179.58,0,38000
51751,2022,1860.29,0,18636
51752,2022,790.22,3,30022
51753,2022,2080.49,0,89030
51754,2022,1909.88,0,5
51756,2022,1817.73,0,16200
51757,2022,1466.3,2,60011
51759,2022,1687.83,0,110019
51760,2022,1867.97,0,31250
51761,2022,1618.32,0,161678
51763,2022,2105.23,0,137919
51764,2022,2131.75,0,63500
51765,2022,1713.91,1,99005
51766,2022,1077.03,2,60845
51767,2022,1867.97,0,26203
51768,2022,1381.33,0,38000
51769,2022,2496.98,0,7004
51770,2022,748.93,1,0
51771,2022,2243.07,0,93369
51772,2022,1331.72,2,9000
51773,2022,1883.3,0,44050
51785,2022,864.06,4,92002
51787,2022,958.06,2,148242
51788,2022,2277.93,0,100004
51790,2022,1413.73,4,31500
51791,2022,1569.58,2,26000
51792,2022,1924.48,1,7
51793,2022,1488.49,4,7150
51794,2022,1186.23,3,20017
51795,2022,1189.31,0,25782
51796,2022,1238.05,0,29636
51797,2022,1450.16,4,64000
51798,2022,1199.31,0,15576
51799,2022,1203.33,0,23000
51801,2022,1003.18,1,115000
51802,2022,1051.98,1,39062
51803,2022,961.38,0,135000
51804,2022,856.3,0,0
51805,2022,1556.96,1,150000
51806,2022,1128.12,0,150000
51807,2022,961.38,6,48147
51818,2022,2135.56,0,127200
51820,2022,1476.2,2,75023
51821,2022,1618.04,0,20408
51823,2022,949.14,1,91429
51824,2022,1883.15,0,105600
51825,2022,870.3,3,48695
51829,2022,1587.69,0,29767
51830,2022,1194.12,0,35569
51831,2022,1389.42,0,16377
51832,2022,1199.26,2,59290
51833,2022,1676.16,0,16456
51834,2022,1736.06,0,3437
51835,2022,2094.41,0,20345
51836,2022,1901.36,0,77410
51837,2022,1132.25,0,140226
51838,2022,1587.69,0,14487
51839,2022,1883.3,0,16702
51840,2022,2009.47,0,43285
51841,2022,2827.01,0,75101
51842,2022,1778.08,0,146007
51843,2022,2195.7,0,0
51844,2022,2122.98,0,0
51845,2022,1804.79,0,16884
51846,2022,1917.15,1,30120
51847,2022,1594.25,0,14900
51848,2022,1959.44,0,39504
51849,2022,862.23,1,50001
51850,2022,2387.77,0,44950
51851,2022,1350.06,2,63482
51853,2022,866.72,2,17712
51855,2022,1825.24,0,31315
51856,2022,1668.42,0,98443
51858,2022,1555.71,2,184291
51863,2022,1199.26,1,62000
51864,2022,2204.77,0,17382
51865,2022,1657.07,0,88889
51866,2022,1887.5,0,108317
51867,2022,1196.3,1,24002
51868,2022,1987.46,0,85010
51869,2022,1909.21,0,23080
51870,2022,2301.53,0,41000
51872,2022,2096.25,0,49210
51873,2022,1999.29,0,10200
51874,2022,1985.54,0,49000
51875,2022,2105.23,0,29302
51876,2022,2122.98,0,47000
51877,2022,1687.83,0,71026
51880,2022,1895.3,0,103132
51883,2022,1571.02,0,22500
51884,2022,1860.29,0,40864
51886,2022,1230.63,0,37000
51887,2022,2082.19,0,84170
51892,2022,927.77,3,51634
51896,2022,2296.91,0,0
51898,2022,927.77,2,10
51899,2022,1671.05,4,18000
51900,2022,1259.63,2,280003
51901,2022,1408.4,0,56556
51902,2022,946.69,2,155410
51903,2022,1121.47,3,306788
51904,2022,1003.18,2,75000
51905,2022,1075.24,2,2000
51906,2022,1423.81,1,75025
51907,2022,1196.94,2,136285
51908,2022,1987.46,0,13000
51909,2022,1817.73,0,12216
51912,2022,1792.92,0,33671
51914,2022,2135.56,0,88652
51915,2022,1716.26,0,28201
51916,2022,3436.11,0,79020
51917,2022,2006.75,0,138255
51920,2022,1618.04,0,27162
51921,2022,1389.42,0,169000
51923,2022,1217.24,0,13015
51924,2022,1923.44,1,383404
51925,2022,2239.36,0,104102
51926,2022,2096.57,1,81226
51928,2022,1225.56,0,0
51929,2022,2082.19,0,160566
51931,2022,1385.78,1,121805
51932,2022,1618.04,0,1794
51936,2022,1347.85,0,12114
51937,2022,1678.15,1,63520
51938,2022,1316.93,0,70415
51939,2022,1255.03,0,93501
51940,2022,1778.08,1,11190
51941,2022,2003.04,0,88501
51942,2022,2017.77,0,50478
51943,2022,865.79,1,20000
51944,2022,2043.87,0,85800
51945,2022,1230.63,1,33013
51947,2022,1443.44,4,65812
51948,2022,2082.19,2,93151
51950,2022,1315.51,3,68204
51951,2022,1414.14,0,18096
51953,2022,1723.35,0,6525
51954,2022,1967.53,0,4196
51956,2022,1620.77,0,16000
51958,2022,1382.38,1,75881
51959,2022,2246.75,0,22800
51960,2022,2170.62,0,35015
51962,2022,1917.15,1,170011
51966,2022,1382.38,0,33000
51969,2022,944.95,3,93713
51970,2022,1168.28,0,16776
51971,2022,1601.54,3,62770
51972,2022,1501.23,0,19302
51973,2022,1324.63,3,13944
51974,2022,1329.27,0,48440
51975,2022,1481.16,0,72804
51977,2022,925.42,2,175342
51978,2022,1040.04,2,125591
51979,2022,1366.49,1,248100
51980,2022,1186.23,3,50120
51982,2022,1632.69,0,32509
51983,2022,1204.26,1,14995
51984,2022,1403,1,49002
51986,2022,1600.29,0,75012
51987,2022,1546.99,2,23000
51988,2022,848.59,0,-1999
51989,2022,1380.26,1,30000
51990,2022,1265.66,1,150800
51991,2022,1741.37,0,242000
51994,2022,1105.05,0,13201
51998,2022,1736.06,0,98862
51999,2022,1778.08,0,104805
52000,2022,1199.05,0,70086
52001,2022,2131.75,0,191862
52002,2022,2154.63,0,62200
52003,2022,1895.3,0,58330
52005,2022,1785.55,0,10212
52006,2022,1709.4,0,117795
52007,2022,1618.04,0,141206
52008,2022,1909.26,0,76350
52009,2022,1785.42,1,89012
52010,2022,2017.77,0,80504
52012,2022,2337.99,2,62282
52013,2022,1947.98,0,22206
52016,2022,1887.5,0,64140
52017,2022,1252.93,0,95258
52018,2022,2017.77,0,112617
52019,2022,1194.79,1,34320
52021,2022,2501.65,0,33000
52022,2022,1894.19,0,0
52023,2022,1987.46,0,96801
52025,2022,1642.06,0,6002
52026,2022,1391.51,0,33400
52030,2022,1385.78,0,39095
52032,2022,1623.36,0,357100
52033,2022,1674.13,0,26958
52034,2022,1376.69,0,0
52037,2022,1075.38,0,10560
52038,2022,2249.84,0,0
52039,2022,1326.24,3,76901
52040,2022,1664.45,0,63252
52041,2022,1022.52,0,32005
52043,2022,2541.83,3,257747
52044,2022,1825.24,0,60880
52045,2022,1844.52,0,101002
52047,2022,1252.93,0,81864
52051,2022,1804.79,0,95059
52054,2022,1163.85,0,31000
52055,2022,1179.26,0,53604
52056,2022,1501.23,0,16860
52058,2022,1173.56,0,31804
52059,2022,1189.31,0,29106
52060,2022,1563.96,1,50309
52061,2022,1433.89,0,17418
52062,2022,1217.09,3,177933
52064,2022,1373.36,0,35916
52065,2022,1408.66,0,32982
52066,2022,1203.33,0,9474
52067,2022,1462.21,0,8502
52068,2022,1576.58,0,41182
52069,2022,1423.53,0,198600
52070,2022,1521.53,0,149867
52071,2022,1462.22,1,91005
52072,2022,886.49,2,172132
52073,2022,1108.96,0,55818
52074,2022,892.41,0,21002
52075,2022,1313.61,2,138084
52076,2022,1044.55,1,126451
52077,2022,1427.86,0,80000
52078,2022,1744.32,1,28600
52079,2022,1356,4,2600
52080,2022,1094.1,0,13792
52083,2022,782.35,0,220896
52084,2022,2079.6,0,52000
52085,2022,1178.17,0,14328
52086,2022,1927.67,0,128251
52087,2022,1625.4,0,0
52088,2022,1590.02,0,1102201
52089,2022,1961.09,0,5000
52090,2022,1295.47,0,22470
52092,2022,2013.62,0,240001
52093,2022,1253.41,0,3565
52094,2022,2034.17,0,540002
52098,2022,1929.93,0,360402
52099,2022,1777.65,0,63870
52100,2022,1227.99,3,51980
52101,2022,1751.42,0,20758
52102,2022,1253.41,0,11702
52105,2022,1187.27,0,24000
52106,2022,1636.54,0,54067
52107,2022,1621.98,0,9600
52108,2022,1862.76,0,71168
52109,2022,1557.35,0,24180
52110,2022,2215.96,0,199336
52111,2022,1971.19,0,33011
52113,2022,2096.57,0,77000
52114,2022,2552.49,0,102704
52115,2022,1625.4,0,40005
52118,2022,2200.21,0,2202
52120,2022,1107.38,1,153503
52121,2022,1145.28,2,152000
52124,2022,1585.78,0,201000
52125,2022,779.13,0,24310
52127,2022,1051.74,2,188102
52129,2022,2149.27,0,45000
52130,2022,1181.13,0,56132
52131,2022,1466.42,0,229001
52132,2022,2204.82,0,59435
52133,2022,1430.73,1,85241
52134,2022,993.47,2,157540
52135,2022,1136.19,1,55500
52136,2022,1777.65,0,80583
52137,2022,2646.29,0,37011
52138,2022,850.16,1,39001
52139,2022,1918.05,0,0
52140,2022,2209.3,0,4807
52141,2022,1260.78,0,0
52142,2022,990.93,2,117002
52143,2022,1249.14,1,46000
52144,2022,2331.53,0,18001
52145,2022,1064.58,0,113026
52146,2022,1955.62,0,20600
52148,2022,1392.84,0,340005
52149,2022,2051.92,1,52700
52150,2022,2391.86,0,55405
52152,2022,1324.26,3,85391
52154,2022,1421.34,2,114101
52157,2022,1290.37,1,45066
52159,2022,1421.34,0,24000
52160,2022,1857.99,1,181269
52161,2022,846.47,0,120604
52163,2022,882.97,1,100013
52164,2022,1365.74,0,2000
52165,2022,1374.56,1,29706
52166,2022,976.88,0,120000
52167,2022,1159.29,2,20000
52168,2022,1198.78,2,111102
52169,2022,1334.22,0,61515
52170,2022,1081.06,0,26000
52171,2022,945.18,2,14715
52173,2022,1035.86,4,412177
52174,2022,1281.91,2,233225
52175,2022,1071.42,4,2202510
52177,2022,1989.96,3,52000
52178,2022,1030.49,2,145248
52179,2022,1170.89,1,308000
52180,2022,1071.42,3,1013677
52181,2022,1818.23,3,10014
52184,2022,1125.58,1,22400
52187,2022,1570.23,1,50141
52188,2022,1955.97,0,60001
52190,2022,1378.86,0,23433
52191,2022,1216.43,2,171052
52192,2022,1273.07,1,76652
52193,2022,896.65,3,651520
52194,2022,2082.53,0,113124
52195,2022,919.85,2,55000
52196,2022,1358.59,1,10001
52197,2022,870.84,3,60000
52198,2022,1486.98,2,93082
52199,2022,2003.42,0,1735
52200,2022,1786.44,0,14900
52201,2022,1008.77,0,9684
52202,2022,1051.84,1,56000
52204,2022,2021.98,0,95005
52206,2022,1450.39,5,50700
52207,2022,2154.52,0,1875
52208,2022,1198.65,0,15177
52210,2022,2166.35,0,42090
52212,2022,2142.63,0,16187
52213,2022,2226.32,0,275606
52214,2022,1893.98,0,0
52215,2022,1087.4,1,10000
52216,2022,2074.06,0,59702
52219,2022,932.02,3,0
52220,2022,978.81,3,29000
52221,2022,2418.19,0,52000
52222,2022,2042.07,1,8400
52223,2022,1248.87,0,161201
52224,2022,1584.9,3,145852
52225,2022,1916.89,0,69400
52226,2022,2185.35,0,84157
52228,2022,2146.2,0,11899
52231,2022,960.92,1,25000
52233,2022,1655.26,0,53000
52234,2022,2195.19,0,30200
52235,2022,2260.25,1,57640
52236,2022,1004.23,0,36400
52237,2022,930.55,4,101002
52239,2022,2288.72,0,0
52240,2022,1951.58,0,31579
52241,2022,2155.38,0,35000
52242,2022,1207.9,4,14000
52245,2022,1220.84,0,76942
52246,2022,1422.31,0,77400
52247,2022,2275.56,2,83052
52248,2022,2001.12,0,11604
52250,2022,2084.82,0,30151
52251,2022,1370.72,2,145000
52252,2022,2133.81,2,284145
52255,2022,2434.59,0,53510
52256,2022,1068.37,0,12000
52259,2022,2667.25,1,38000
52261,2022,1879.64,1,11002
52262,2022,1216.92,0,0
52263,2022,2034.86,0,41842
52264,2022,2049.8,0,10215
52266,2022,1534.33,0,35000
52269,2022,1901.8,0,73750
52270,2022,1227.88,1,84000
52271,2022,2574.19,0,32000
52272,2022,1019.36,0,12010
52276,2022,1252.08,2,65023
52277,2022,2347.65,1,213403
52281,2022,1158.5,0,0
52287,2022,806.05,1,20802
52288,2022,1372.9,2,45000
52289,2022,2471.01,2,179060
